Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,CloseMaxVSubPeriod,CloseAll_Area,CloseminVSuberiod,SMA,STD,Upper Band,Lower Band,Support,Resistance
2001-09-19,27.5,25.79999923706055,26.71999931335449,2,900,19,2001,26.3700008392334,0.7561097004382809,29.53000068664551,27.303999996185304,0.7952849572093412,30.48513982502267,24.122860167347937,0,0
2001-09-20,27.0,25.899999618530273,26.59000015258789,3,900,20,2001,26.3700008392334,0.7563482253617895,29.53000068664551,27.302000045776367,0.797117298196084,30.490469238560703,24.11353085299203,0,0
2001-09-21,26.79999923706055,25.899999618530273,25.96999931335449,4,900,21,2001,25.96999931335449,0.8690545094919959,29.53000068664551,27.241499996185304,0.850964179128606,30.64535671269973,23.83764327967088,0,0
2001-09-24,24.0,21.799999237060547,22.01000022888184,0,900,24,2001,22.01000022888184,0.9927469311996836,29.53000068664551,26.949499988555907,1.4336500647745587,32.68410024765414,21.21489972945767,0,0
2001-09-25,23.149999618530273,21.25,21.809999465942386,1,900,25,2001,21.809999465942386,0.9848188376705568,29.53000068664551,26.721499919891357,1.8366253863796833,34.06800146541009,19.374998374372623,0,0
2001-09-26,22.5,20.299999237060547,22.3799991607666,2,900,26,2001,21.809999465942386,0.9785336076653256,29.53000068664551,26.50899991989136,2.0777998845002075,34.82019945789219,18.19780038189053,0,0
2001-09-27,22.940000534057607,21.950000762939453,22.739999771118164,3,900,27,2001,21.809999465942386,0.9735135794730064,29.53000068664551,26.300999927520753,2.2385967910036566,35.25538709153538,17.346612763506126,0,0
2001-09-28,23.489999771118164,23.0,23.43000030517578,4,900,28,2001,21.809999465942386,0.9705047395960944,29.53000068664551,26.138999938964844,2.3260152741614335,35.443061035610576,16.83493884231911,0,0
2001-10-01,23.399999618530273,22.399999618530273,23.28000068664551,0,1000,1,2001,21.809999465942386,0.9672228064383568,29.53000068664551,25.944499969482422,2.396827999625975,35.53181196798632,16.357187970978522,0,0
2001-10-02,23.34000015258789,22.75,22.790000915527344,1,1000,2,2001,21.809999465942386,0.9628120848463204,29.53000068664551,25.73150005340576,2.481216394197393,35.65636563019533,15.806634476616189,0,0
2001-10-03,22.399999618530273,21.71999931335449,22.07999992370605,2,1000,3,2001,21.809999465942386,0.9568910844134452,29.53000068664551,25.508000087738036,2.60199041921785,35.915961764609435,15.100038410866636,0,0
2001-10-04,22.899999618530273,22.07999992370605,22.6299991607666,3,1000,4,2001,21.809999465942386,0.9551886059274736,29.53000068664551,25.279500007629395,2.645875698346404,35.863002801015014,14.695997214243778,0,0
2001-10-05,23.10000038146973,22.299999237060547,22.38999938964844,4,1000,5,2001,21.809999465942386,0.9515352435870726,29.53000068664551,25.052499961853027,2.691184323366744,35.81723725532,14.287762668386051,0,0
2001-10-08,22.70000076293945,21.950000762939453,22.450000762939453,0,1000,8,2001,21.809999465942386,0.9479471872613172,29.53000068664551,24.82749996185303,2.7122236068213916,35.67639438913859,13.978605534567462,0,0
2001-10-09,22.6200008392334,22.26000022888184,22.479999542236328,1,1000,9,2001,21.809999465942386,0.943851666955114,29.53000068664551,24.57249994277954,2.6793654291949482,35.28996165955933,13.855038225999747,0,0
2001-10-10,22.920000076293945,22.43000030517578,22.53000068664551,2,1000,10,2001,21.809999465942386,0.9394984774204896,29.53000068664551,24.29749994277954,2.586462477243771,34.64334985175463,13.951650033804457,0,0
2001-10-11,23.399999618530273,22.25,23.34000015258789,3,1000,11,2001,21.809999465942386,0.9371623409932941,29.53000068664551,24.082999992370606,2.4708513876100278,33.96640554281072,14.199594441930495,0,0
2001-10-12,23.979999542236328,22.059999465942386,22.5,4,1000,12,2001,21.809999465942386,0.9320987767558208,29.53000068664551,23.73149995803833,2.1319876066482837,32.259450384631464,15.203549531445196,0,0
2001-10-15,22.690000534057607,22.1200008392334,22.290000915527344,0,1000,15,2001,21.809999465942386,0.9262243715305702,29.53000068664551,23.40550003051758,1.7847791419616097,30.54461659836402,16.26638346267114,0,0
2001-10-16,22.60000038146973,21.950000762939453,22.0,1,1000,16,2001,21.809999465942386,0.9195793129391602,29.53000068664551,23.120499992370604,1.49440163146149,29.098106518216564,17.142893466524644,0,0
2001-10-17,22.299999237060547,21.549999237060547,21.809999465942386,2,1000,17,2001,21.809999465942386,0.9123581584942274,29.53000068664551,22.875,1.2562915314759648,27.90016612590386,17.84983387409614,0,0
2001-10-18,21.8700008392334,21.049999237060547,21.309999465942386,3,1000,18,2001,21.309999465942386,0.9200967413569812,29.53000068664551,22.610999965667723,0.9525914793598276,26.421365883107033,18.800634048228414,0,0
2001-10-19,22.25,21.18000030517578,21.82999992370605,4,1000,19,2001,21.309999465942386,0.8740524068242287,28.809999465942386,22.403999996185302,0.5482644725283714,24.59705788629879,20.210942106071816,0,0
2001-10-22,22.100000381469727,21.520000457763672,21.76000022888184,0,1000,22,2001,21.309999465942386,0.7702628697403243,27.70000076293945,22.391499996185303,0.5604349621194699,24.633239844663184,20.149760147707422,0,0
2001-10-23,22.54999923706055,21.81999969482422,21.850000381469727,1,1000,23,2001,21.309999465942386,0.6463391769024488,26.71999931335449,22.39350004196167,0.5583178943064678,24.62677161918754,20.1602284647358,0,0
2001-10-24,22.450000762939453,21.40999984741211,22.32999992370605,2,1000,24,2001,21.309999465942386,0.6316243008155955,26.59000015258789,22.391000080108643,0.5584934408507766,24.62497384351175,20.157026316705537,0,0
2001-10-25,22.60000038146973,21.989999771118164,22.01000022888184,3,1000,25,2001,21.309999465942386,0.5448938618058968,25.96999931335449,22.354500102996827,0.5583386390713215,24.58785465928211,20.121145546711542,0,0
2001-10-26,22.25,21.850000381469727,22.049999237060547,4,1000,26,2001,21.309999465942386,0.17668234372023456,23.43000030517578,22.285500049591064,0.5007309723525403,24.288423939001227,20.282576160180902,0,0
2001-10-29,22.54999923706055,21.93000030517578,22.149999618530273,0,1000,29,2001,21.309999465942386,0.18208091095373247,23.43000030517578,22.2289999961853,0.44303869118242933,24.001154760915018,20.456845231455585,0,0
2001-10-30,22.200000762939453,21.850000381469727,21.8700008392334,1,1000,30,2001,21.309999465942386,0.18810397688748806,23.43000030517578,22.182999992370604,0.4292723777680862,23.90008950344295,20.46591048129826,0,0
2001-10-31,21.8700008392334,20.799999237060547,21.18000030517578,2,1000,31,2001,21.18000030517578,0.20295859172146968,23.43000030517578,22.138000011444092,0.48428569779456065,24.075142802622334,20.20085722026585,0,0
2001-11-01,21.450000762939453,20.350000381469727,20.38999938964844,3,1100,1,2001,20.38999938964844,0.2483835123895127,23.43000030517578,22.026000022888184,0.6077864569078928,24.457145850519755,19.594854195256612,0,0
2001-11-02,20.25,19.690000534057614,20.18000030517578,4,1100,2,2001,20.18000030517578,0.2563523801939848,23.34000015258789,21.91550006866455,0.7272767441098055,24.82460704510377,19.006393092225327,0,0
2001-11-05,20.450000762939453,19.76000022888184,20.020000457763672,0,1100,5,2001,20.020000457763672,0.2745867873592525,23.34000015258789,21.79400005340576,0.8291301877498364,25.110520804405105,18.477479302406415,0,0
2001-11-06,20.06999969482422,19.559999465942386,19.920000076293945,1,1100,6,2001,19.920000076293945,0.29012994439627005,23.34000015258789,21.666000080108642,0.9111958957667573,25.31078366317567,18.021216497041614,0,0
2001-11-07,20.350000381469727,19.899999618530273,20.09000015258789,2,1100,7,2001,19.920000076293945,0.30158500648266523,23.34000015258789,21.54400005340576,0.9518646476624243,25.35145864405546,17.736541462756062,0,0
2001-11-08,21.290000915527344,20.549999237060547,21.170000076293945,3,1100,8,2001,19.920000076293945,0.3124189286634196,23.34000015258789,21.435500049591063,0.85512985938986,24.856019487150505,18.01498061203162,0,0
2001-11-09,22.399999618530273,21.100000381469727,22.21999931335449,4,1100,9,2001,19.920000076293945,0.321786763906651,23.34000015258789,21.42150001525879,0.8389232881052429,24.777193167679762,18.065806862837817,0,0
2001-11-12,21.780000686645508,20.700000762939453,21.229999542236328,0,1100,12,2001,19.920000076293945,0.3330221394709791,23.34000015258789,21.368499946594238,0.8142885772905827,24.62565425575657,18.111345637431906,0,0
