Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,UpDown
2014-03-06,2.955399990081787,2.9265999794006348,2.945499897003174,3,300,6,2014,1
2014-03-07,2.975600004196167,2.9326000213623047,2.97379994392395,4,300,7,2014,1
2014-03-10,2.9719998836517334,2.9386000633239746,2.9493999481201167,0,300,10,2014,0
2014-03-11,2.97160005569458,2.9456000328063965,2.9670000076293945,1,300,11,2014,1
2014-03-12,2.970999956130981,2.934600114822388,2.9558000564575195,2,300,12,2014,0
2014-03-13,2.960700035095215,2.916899919509888,2.9328999519348145,3,300,13,2014,0
2014-03-14,2.9688000679016118,2.926500082015991,2.959700107574463,4,300,14,2014,1
2014-03-17,2.96560001373291,2.8784000873565674,2.881099939346313,0,300,17,2014,0
2014-03-18,2.905100107192993,2.8643999099731445,2.9028000831604004,1,300,18,2014,1
2014-03-19,2.8973000049591064,2.8545000553131104,2.868799924850464,2,300,19,2014,0
2014-03-20,2.900000095367432,2.852099895477295,2.8954999446868896,3,300,20,2014,1
2014-03-21,2.933900117874145,2.8852999210357666,2.907900094985962,4,300,21,2014,1
2014-03-24,2.9372000694274902,2.882999897003174,2.8908998966217037,0,300,24,2014,0
2014-03-25,2.9080998897552486,2.8673999309539795,2.8828001022338867,1,300,25,2014,0
2014-03-26,2.9107000827789307,2.882999897003174,2.908900022506714,2,300,26,2014,1
2014-03-27,2.95009994506836,2.901000022888184,2.942600011825561,3,300,27,2014,1
2014-03-28,2.9526000022888184,2.923500061035156,2.9375,4,300,28,2014,0
2014-03-31,2.933300018310547,2.893399953842163,2.9110000133514404,0,300,31,2014,0
2014-04-01,2.9170000553131104,2.8585000038146973,2.8696999549865723,1,400,1,2014,0
2014-04-02,2.8754999637603764,2.825200080871582,2.86680006980896,2,400,2,2014,0
2014-04-03,2.914599895477295,2.858999967575073,2.911799907684326,3,400,3,2014,1
2014-04-04,2.939500093460083,2.9042999744415283,2.931299924850464,4,400,4,2014,1
2014-04-07,2.9460999965667725,2.894599914550781,2.9260001182556152,0,400,7,2014,0
2014-04-08,2.98580002784729,2.9267001152038574,2.98009991645813,1,400,8,2014,1
2014-04-09,3.013999938964844,2.9746999740600586,3.0083999633789062,2,400,9,2014,1
2014-04-10,3.011199951171875,2.9855000972747803,3.0078999996185303,3,400,10,2014,0
2014-04-11,3.038100004196167,2.9953000545501722,3.014400005340576,4,400,11,2014,1
2014-04-14,3.0480000972747803,3.0016999244689937,3.0383999347686768,0,400,14,2014,1
2014-04-15,3.051399946212769,3.009999990463257,3.042099952697754,1,400,15,2014,1
2014-04-16,3.0578999519348145,3.025000095367432,3.0404999256134038,2,400,16,2014,0
2014-04-17,3.0659999847412114,3.02810001373291,3.0546998977661133,3,400,17,2014,1
2014-04-21,3.0896999835968018,3.0350000858306885,3.086899995803833,0,400,21,2014,1
2014-04-22,3.0999999046325684,3.067800045013428,3.095200061798096,1,400,22,2014,1
2014-04-23,3.101599931716919,3.06060004234314,3.0934998989105225,2,400,23,2014,0
2014-04-24,3.112799882888794,3.0834999084472656,3.0894999504089355,3,400,24,2014,0
2014-04-25,3.0908000469207764,3.0625,3.07509994506836,4,400,25,2014,0
2014-04-28,3.087399959564209,3.025500059127808,3.040299892425537,0,400,28,2014,0
2014-04-29,3.0703001022338867,3.040299892425537,3.0634000301361084,1,400,29,2014,1
2014-04-30,3.060499906539917,2.9923999309539795,3.0076999664306636,2,400,30,2014,0
2014-05-01,2.9651999473571777,2.9212000370025635,2.9388000965118413,3,500,1,2014,0
2014-05-02,2.958400011062622,2.9309000968933105,2.944499969482422,4,500,2,2014,1
2014-05-05,2.950999975204468,2.890399932861328,2.909199953079224,0,500,5,2014,0
2014-05-06,2.9249000549316406,2.8773999214172363,2.8857998847961426,1,500,6,2014,0
2014-05-07,2.928800106048584,2.871799945831299,2.9182000160217285,2,500,7,2014,1
2014-05-08,2.9249999523162837,2.891900062561035,2.9049999713897705,3,500,8,2014,0
2014-05-09,2.9361999034881587,2.890000104904175,2.8959999084472656,4,500,9,2014,0
2014-05-12,2.9293999671936035,2.8907999992370605,2.914599895477295,0,500,12,2014,1
2014-05-13,2.941499948501587,2.911799907684326,2.9302000999450684,1,500,13,2014,1
2014-05-14,2.975600004196167,2.930299997329712,2.9693000316619886,2,500,14,2014,1
2014-05-15,2.9809000492095947,2.940200090408325,2.9642000198364262,3,500,15,2014,0
2014-05-16,2.9865999221801762,2.95740008354187,2.9735000133514404,4,500,16,2014,1
2014-05-19,2.9993999004364014,2.961699962615967,2.964600086212158,0,500,19,2014,0
2014-05-20,2.977299928665161,2.946199893951416,2.96399998664856,1,500,20,2014,0
2014-05-21,2.9951000213623047,2.95199990272522,2.9941999912261963,2,500,21,2014,1
2014-05-22,3.0195000171661377,2.9892001152038574,3.005800008773804,3,500,22,2014,1
2014-05-23,3.02810001373291,3.0023000240325928,3.0234999656677246,4,500,23,2014,1
2014-05-27,3.024899959564209,2.9923000335693364,2.995199918746948,1,500,27,2014,0
2014-05-28,3.0160000324249268,2.9811999797821045,3.0058999061584486,2,500,28,2014,1
2014-05-29,3.0309998989105225,3.003900051116944,3.0136001110076904,3,500,29,2014,1
2014-05-30,3.0176999568939213,2.984999895095825,2.9965000152587886,4,500,30,2014,0
2014-06-02,2.9862000942230225,2.938499927520752,2.949899911880493,0,600,2,2014,0
2014-06-03,2.9583001136779785,2.934999942779541,2.948699951171875,1,600,3,2014,0
2014-06-04,2.9633998870849614,2.932499885559082,2.9351999759674072,2,600,4,2014,0
2014-06-05,2.961199998855592,2.9202001094818115,2.9563000202178955,3,600,5,2014,1
2014-06-06,2.967900037765503,2.9374001026153564,2.938999891281128,4,600,6,2014,0
2014-06-09,2.986999988555908,2.9391999244689937,2.984800100326538,0,600,9,2014,1
2014-06-10,2.9997000694274902,2.9544999599456787,2.9744999408721924,1,600,10,2014,0
2014-06-11,3.005599975585937,2.9760000705718994,3.0007998943328857,2,600,11,2014,1
2014-06-12,3.0855000019073486,3.0002999305725098,3.083699941635132,3,600,12,2014,1
2014-06-13,3.112299919128418,3.0478999614715576,3.057699918746948,4,600,13,2014,0
2014-06-16,3.0810999870300293,3.052299976348877,3.0717999935150133,0,600,16,2014,1
2014-06-17,3.0977001190185547,3.0585999488830566,3.091099977493286,1,600,17,2014,1
2014-06-18,3.1064000129699707,3.082099914550781,3.0982000827789307,2,600,18,2014,1
2014-06-19,3.137399911880493,3.095000028610228,3.1254999637603764,3,600,19,2014,1
2014-06-20,3.130800008773804,3.1147000789642334,3.127700090408325,4,600,20,2014,1
2014-06-23,3.1519999504089355,3.1024999618530287,3.107599973678589,0,600,23,2014,0
2014-06-24,3.130500078201294,3.0985000133514404,3.1257998943328857,1,600,24,2014,1
2014-06-25,3.1293001174926762,3.082900047302246,3.0927000045776367,2,600,25,2014,0
2014-06-26,3.1026999950408936,3.0780000686645512,3.0855998992919917,3,600,26,2014,0
2014-06-27,3.1085999011993413,3.081700086593628,3.09879994392395,4,600,27,2014,1
2014-06-30,3.0931000709533687,3.0625,3.07699990272522,0,600,30,2014,0
2014-07-01,3.0539000034332275,3.0230998992919917,3.0366001129150386,1,700,1,2014,0
2014-07-02,3.041699886322021,3.0106999874114986,3.0239999294281006,2,700,2,2014,0
2014-07-03,3.02810001373291,3.0104999542236333,3.0197999477386475,3,700,3,2014,0
2014-07-07,3.024899959564209,2.9807000160217285,2.989000082015991,0,700,7,2014,0
2014-07-08,2.990900039672852,2.961899995803833,2.972899913787842,1,700,8,2014,0
2014-07-09,2.970999956130981,2.934999942779541,2.937700033187866,2,700,9,2014,0
2014-07-10,2.9621999263763428,2.927299976348877,2.9576001167297363,3,700,10,2014,1
2014-07-11,2.963200092315674,2.900700092315674,2.908499956130981,4,700,11,2014,0
2014-07-14,2.930500030517578,2.9038000106811523,2.925100088119507,0,700,14,2014,1
2014-07-15,2.9286000728607178,2.865900039672852,2.8986001014709486,1,700,15,2014,0
2014-07-16,2.9186999797821045,2.880500078201294,2.8824999332427983,2,700,16,2014,0
2014-07-17,2.89490008354187,2.8624000549316406,2.881700038909912,3,700,17,2014,0
2014-07-18,2.89490008354187,2.8552000522613525,2.8603000640869136,4,700,18,2014,0
2014-07-21,2.901400089263916,2.8580000400543213,2.8914000988006587,0,700,21,2014,1
2014-07-22,2.918100118637085,2.8603000640869136,2.88070011138916,1,700,22,2014,0
2014-07-23,2.881099939346313,2.845499992370605,2.8601000308990483,2,700,23,2014,0
2014-07-24,2.871299982070924,2.8273999691009517,2.836800098419189,3,700,24,2014,0
2014-07-25,2.872299909591675,2.8326001167297363,2.865299940109253,4,700,25,2014,1
2014-07-28,2.869999885559082,2.8399999141693115,2.8492000102996826,0,700,28,2014,0
2014-07-29,2.877700090408325,2.8496999740600586,2.8708999156951904,1,700,29,2014,1
2014-07-30,2.881999969482422,2.8255999088287367,2.8433001041412367,2,700,30,2014,0
2014-07-31,2.8424999713897705,2.81060004234314,2.8310999870300293,3,700,31,2014,0
2014-08-01,2.795300006866455,2.7356998920440674,2.74429988861084,4,800,1,2014,0
2014-08-04,2.7534000873565674,2.712599992752075,2.724900007247925,0,800,4,2014,0
2014-08-05,2.7355000972747803,2.6982998847961426,2.7155001163482666,1,800,5,2014,0
2014-08-06,2.7709999084472656,2.7279999256134047,2.7397000789642334,2,800,6,2014,1
2014-08-07,2.780600070953369,2.7332000732421875,2.7723000049591064,3,800,7,2014,1
2014-08-08,2.796499967575073,2.743799924850464,2.7537000179290767,4,800,8,2014,0
2014-08-11,2.777400016784668,2.7414000034332275,2.752500057220459,0,800,11,2014,0
2014-08-12,2.756500005722046,2.7214999198913574,2.734499931335449,1,800,12,2014,0
2014-08-13,2.7578999996185303,2.702500104904175,2.75440001487732,2,800,13,2014,1
2014-08-14,2.7583999633789062,2.6637001037597656,2.666599988937378,3,800,14,2014,0
2014-08-15,2.7116000652313232,2.6607000827789307,2.6986000537872314,4,800,15,2014,1
2014-08-18,2.6960999965667725,2.637399911880493,2.6559998989105225,0,800,18,2014,0
2014-08-19,2.7063000202178955,2.6607000827789307,2.6953999996185303,1,800,19,2014,1
2014-08-20,2.7348999977111816,2.6928999423980717,2.712599992752075,2,800,20,2014,1
2014-08-21,2.7574999332427983,2.700000047683716,2.747499942779541,3,800,21,2014,1
2014-08-22,2.75600004196167,2.7227001190185547,2.7383999824523926,4,800,22,2014,0
2014-08-25,2.761199951171875,2.725100040435791,2.7497000694274902,0,800,25,2014,1
2014-08-26,2.7780001163482666,2.7467000484466557,2.763099908828736,1,800,26,2014,1
2014-08-27,2.7818000316619886,2.72979998588562,2.7458999156951904,2,800,27,2014,0
2014-08-28,2.7632999420166016,2.736299991607666,2.752700090408325,3,800,28,2014,1
2014-08-29,2.7899999618530287,2.753000020980835,2.782700061798096,4,800,29,2014,1
2014-09-02,2.631999969482422,2.539099931716919,2.5429999828338623,1,900,2,2014,0
2014-09-03,2.634700059890747,2.5445001125335693,2.619999885559082,2,900,3,2014,1
2014-09-04,2.6345999240875244,2.595000028610229,2.599900007247925,3,900,4,2014,0
2014-09-05,2.626800060272217,2.560400009155273,2.583400011062622,4,900,5,2014,0
2014-09-08,2.58899998664856,2.537100076675415,2.5618999004364014,0,900,8,2014,0
2014-09-09,2.5715999603271484,2.5420000553131104,2.5483999252319336,1,900,9,2014,0
2014-09-10,2.5580999851226807,2.5090999603271484,2.52649998664856,2,900,10,2014,0
2014-09-11,2.538599967956543,2.496799945831299,2.5241000652313232,3,900,11,2014,0
2014-09-12,2.5432000160217285,2.5069000720977783,2.5188000202178955,4,900,12,2014,0
2014-09-15,2.5387001037597656,2.494999885559082,2.530800104141236,0,900,15,2014,1
2014-09-16,2.5638999938964844,2.5638999938964844,2.558799982070924,1,900,16,2014,1
2014-09-17,2.57450008392334,2.548099994659424,2.569200038909912,2,900,17,2014,1
2014-09-18,2.5810000896453857,2.5425000190734863,2.561000108718872,3,900,18,2014,0
2014-09-19,2.613800048828125,2.5524001121521,2.6113998889923096,4,900,19,2014,1
2014-09-22,2.6040000915527344,2.549799919128418,2.584700107574463,0,900,22,2014,0
2014-09-23,2.634299993515014,2.5799999237060547,2.6287000179290767,1,900,23,2014,1
2014-09-24,2.684999942779541,2.6045000553131104,2.663800001144409,2,900,24,2014,1
2014-09-25,2.757699966430664,2.6700000762939453,2.7179999351501465,3,900,25,2014,1
2014-09-26,2.715100049972534,2.630800008773804,2.661900043487549,4,900,26,2014,0
2014-09-29,2.704200029373169,2.6594998836517334,2.6963000297546387,0,900,29,2014,1
2014-09-30,2.7084999084472656,2.559400081634521,2.586899995803833,1,900,30,2014,0
2014-10-01,2.500999927520752,2.4310998916625977,2.449700117111206,2,1000,1,2014,0
2014-10-02,2.45199990272522,2.375499963760376,2.40910005569458,3,1000,2,2014,0
2014-10-03,2.4212000370025635,2.3505001068115234,2.378499984741211,4,1000,3,2014,0
2014-10-06,2.4200000762939453,2.3601999282836914,2.4131999015808105,0,1000,6,2014,1
2014-10-07,2.414599895477295,2.344799995422364,2.368299961090088,1,1000,7,2014,0
2014-10-08,2.347899913787842,2.297499895095825,2.318399906158448,2,1000,8,2014,0
2014-10-09,2.3225998878479004,2.2304999828338623,2.274899959564209,3,1000,9,2014,0
2014-10-10,2.266200065612793,2.2267000675201416,2.2574999332427983,4,1000,10,2014,0
2014-10-13,2.2685000896453857,2.211999893188477,2.255300045013428,0,1000,13,2014,0
2014-10-14,2.25219988822937,2.1647000312805176,2.1802000999450684,1,1000,14,2014,0
2014-10-15,2.197499990463257,2.1373000144958496,2.148699998855591,2,1000,15,2014,0
2014-10-16,2.254800081253052,2.1349000930786133,2.210900068283081,3,1000,16,2014,1
2014-10-17,2.240999937057495,2.201499938964844,2.2327001094818115,4,1000,17,2014,1
2014-10-20,2.2476999759674072,2.195199966430664,2.200200080871582,0,1000,20,2014,0
2014-10-21,2.226999998092652,2.1772000789642334,2.213399887084961,1,1000,21,2014,1
2014-10-22,2.225100040435791,2.1470000743865967,2.155600070953369,2,1000,22,2014,0
2014-10-23,2.21399998664856,2.1354999542236333,2.206899881362915,3,1000,23,2014,1
2014-10-24,2.2047998905181885,2.1724998950958248,2.1816999912261963,4,1000,24,2014,0
2014-10-27,2.187599897384644,2.130500078201294,2.1702001094818115,0,1000,27,2014,0
2014-10-28,2.200999975204468,2.156399965286255,2.1960999965667725,1,1000,28,2014,1
2014-10-29,2.247499942779541,2.1975998878479004,2.220700025558472,2,1000,29,2014,1
2014-10-30,2.224299907684326,2.185499906539917,2.1958000659942627,3,1000,30,2014,0
2014-10-31,2.1954998970031743,2.1512000560760502,2.1695001125335693,4,1000,31,2014,0
2014-11-03,2.1619999408721924,2.1068999767303467,2.1175999641418457,0,1100,3,2014,0
2014-11-04,2.1161999702453613,2.06030011177063,2.0780000686645512,1,1100,4,2014,0
2014-11-05,2.124500036239624,2.0483999252319336,2.086699962615967,2,1100,5,2014,1
2014-11-06,2.1350998878479004,2.0773999691009517,2.130100011825561,3,1100,6,2014,1
2014-11-07,2.1610000133514404,2.1199998855590816,2.135200023651123,4,1100,7,2014,1
2014-11-10,2.1754999160766597,2.0922999382019043,2.1010999679565434,0,1100,10,2014,0
2014-11-11,2.1126999855041504,2.075000047683716,2.103600025177002,1,1100,11,2014,1
2014-11-12,2.138000011444092,2.0899999141693115,2.1070001125335693,2,1100,12,2014,1
2014-11-13,2.100300073623657,1.994500041007996,2.0016000270843506,3,1100,13,2014,0
2014-11-14,2.0539000034332275,1.990900039672852,2.0425000190734863,4,1100,14,2014,1
2014-11-17,2.0553998947143555,2.009999990463257,2.0262999534606934,0,1100,17,2014,0
2014-11-18,2.0497000217437744,2.0032000541687007,2.0432000160217285,1,1100,18,2014,1
2014-11-19,2.0775001049041752,2.0285000801086426,2.0438001155853267,2,1100,19,2014,1
2014-11-20,2.0562000274658203,2.0199999809265137,2.027600049972534,3,1100,20,2014,0
2014-11-21,2.0826001167297363,2.019599914550781,2.05649995803833,4,1100,21,2014,1
2014-11-24,2.067800045013428,2.0290000438690186,2.0334000587463383,0,1100,24,2014,0
2014-11-25,2.0752999782562256,2.0169999599456787,2.0318000316619877,1,1100,25,2014,0
2014-11-26,2.049599885940552,2.0169999599456787,2.0350999832153316,2,1100,26,2014,1
2014-11-28,2.012200117111206,1.8604999780654907,1.9039000272750848,4,1100,28,2014,0
2014-12-01,1.8938000202178955,1.777899980545044,1.88100004196167,0,1200,1,2014,0
2014-12-02,1.891199946403504,1.80649995803833,1.811599969863892,1,1200,2,2014,0
2014-12-03,1.8371000289916992,1.7939000129699707,1.807000041007996,2,1200,3,2014,0
2014-12-04,1.822399973869324,1.7834000587463381,1.794800043106079,3,1200,4,2014,0
2014-12-05,1.795199990272522,1.75600004196167,1.7733999490737915,4,1200,5,2014,0
2014-12-08,1.766700029373169,1.7015999555587769,1.7065999507904053,0,1200,8,2014,0
2014-12-09,1.7324999570846558,1.690600037574768,1.7236000299453735,1,1200,9,2014,1
2014-12-10,1.7049000263214111,1.6299999952316284,1.6418000459671018,2,1200,10,2014,0
2014-12-11,1.6612999439239502,1.616000056266785,1.624400019645691,3,1200,11,2014,0
2014-12-12,1.6297999620437622,1.590999960899353,1.5973000526428225,4,1200,12,2014,0
2014-12-15,1.6267999410629272,1.5579999685287476,1.5764000415802002,0,1200,15,2014,0
2014-12-16,1.57669997215271,1.5138000249862669,1.5410000085830688,1,1200,16,2014,0
2014-12-17,1.6204999685287476,1.5154000520706177,1.5662000179290771,2,1200,17,2014,1
2014-12-18,1.624699950218201,1.5220999717712402,1.5271999835968018,3,1200,18,2014,0
2014-12-19,1.5902999639511108,1.5250999927520752,1.559499979019165,4,1200,19,2014,1
2014-12-22,1.5924999713897705,1.5262999534606934,1.5349999666213991,0,1200,22,2014,0
2014-12-23,1.5828000307083132,1.5199999809265137,1.5703999996185305,1,1200,23,2014,1
2014-12-24,1.5741000175476074,1.506100058555603,1.5126999616622925,2,1200,24,2014,0
2014-12-26,1.5328999757766724,1.4980000257492063,1.5087000131607056,4,1200,26,2014,0
2014-12-29,1.5326999425888062,1.4474999904632568,1.4528000354766846,0,1200,29,2014,0
2014-12-30,1.4685000181198118,1.4329999685287476,1.4536999464035034,1,1200,30,2014,1
2014-12-31,1.4591000080108645,1.4100999832153318,1.4352999925613403,2,1200,31,2014,0
2015-01-02,1.507200002670288,1.4286999702453609,1.43340003490448,4,100,2,2015,0
2015-01-05,1.440400004386902,1.3615000247955322,1.3813999891281128,0,100,5,2015,0
2015-01-06,1.398900032043457,1.3437000513076782,1.354300022125244,1,100,6,2015,0
2015-01-07,1.3674999475479126,1.3109999895095823,1.3375999927520752,2,100,7,2015,0
2015-01-08,1.3529000282287598,1.3127000331878662,1.34089994430542,3,100,8,2015,1
2015-01-09,1.3602999448776243,1.2935999631881714,1.323199987411499,4,100,9,2015,0
2015-01-12,1.327299952507019,1.267300009727478,1.274500012397766,0,100,12,2015,0
2015-01-13,1.2841999530792236,1.2265000343322754,1.2684999704360962,1,100,13,2015,0
2015-01-14,1.3595000505447388,1.2436000108718872,1.3507000207901,2,100,14,2015,1
2015-01-15,1.4148999452590942,1.2920000553131104,1.299399971961975,3,100,15,2015,0
2015-01-16,1.3633999824523926,1.2857999801635742,1.3588000535964966,4,100,16,2015,1
2015-01-20,1.3688000440597534,1.309999942779541,1.312800049781799,1,100,20,2015,0
2015-01-21,1.343500018119812,1.298799991607666,1.3255000114440918,2,100,21,2015,1
2015-01-22,1.3550000190734863,1.3049999475479126,1.3308000564575195,3,100,22,2015,1
2015-01-23,1.367400050163269,1.3312000036239624,1.3479000329971311,4,100,23,2015,1
2015-01-26,1.3569999933242798,1.3105000257492063,1.3166999816894531,0,100,26,2015,0
2015-01-27,1.3640999794006348,1.2990000247955322,1.350100040435791,1,100,27,2015,1
2015-01-28,1.3799999952316284,1.341099977493286,1.3450000286102295,2,100,28,2015,0
2015-01-29,1.3650000095367432,1.3265000581741333,1.353700041770935,3,100,29,2015,1
2015-01-30,1.4474999904632568,1.3359999656677246,1.4151999950408936,4,100,30,2015,1
2015-02-02,1.5679999589920044,1.4500999450683594,1.5446000099182131,0,200,2,2015,1
2015-02-03,1.6260000467300415,1.5450999736785889,1.6013000011444092,1,200,3,2015,1
2015-02-04,1.5935000181198118,1.4642000198364258,1.4816999435424805,2,200,4,2015,0
2015-02-05,1.559999942779541,1.4645999670028689,1.524799942970276,3,200,5,2015,1
2015-02-06,1.5841000080108645,1.524500012397766,1.5591000318527222,4,200,6,2015,1
2015-02-09,1.6064000129699707,1.5529999732971191,1.5781999826431274,0,200,9,2015,1
2015-02-10,1.5893000364303589,1.5389000177383425,1.552299976348877,1,200,10,2015,0
2015-02-11,1.5687999725341797,1.51419997215271,1.5432000160217283,2,200,11,2015,0
2015-02-12,1.6046999692916868,1.5384000539779663,1.5954999923706057,3,200,12,2015,1
2015-02-13,1.6367000341415403,1.5974999666213991,1.6261999607086182,4,200,13,2015,1
2015-02-17,1.6576999425888062,1.5700000524520874,1.5901000499725342,1,200,17,2015,0
2015-02-18,1.5866999626159668,1.5414999723434448,1.5736000537872314,2,200,18,2015,0
2015-02-19,1.6188000440597534,1.510800004005432,1.6161999702453609,3,200,19,2015,1
2015-02-20,1.6812000274658203,1.60479998588562,1.6406999826431274,4,200,20,2015,1
2015-02-23,1.6660000085830688,1.614300012588501,1.6461999416351318,0,200,23,2015,1
2015-02-24,1.6640000343322754,1.6016999483108518,1.6202000379562378,1,200,24,2015,0
2015-02-25,1.7335000038146973,1.5959999561309814,1.7187000513076782,2,200,25,2015,1
2015-02-26,1.7458000183105469,1.690000057220459,1.7075999975204468,3,200,26,2015,0
2015-02-27,1.7999999523162842,1.7174999713897705,1.7676000595092771,4,200,27,2015,1
2015-03-02,1.97790002822876,1.8845000267028809,1.8973000049591064,0,300,2,2015,1
2015-03-03,1.9650000333786009,1.9124000072479248,1.9499000310897827,1,300,3,2015,1
2015-03-04,1.9452999830245967,1.8978999853134155,1.9256999492645264,2,300,4,2015,0
2015-03-05,1.932500004768372,1.859699964523316,1.8873000144958496,3,300,5,2015,0
2015-03-06,1.9098000526428225,1.8508000373840328,1.8818999528884888,4,300,6,2015,0
2015-03-09,1.9027999639511108,1.861299991607666,1.874699950218201,0,300,9,2015,0
2015-03-10,1.8795000314712524,1.803099989891052,1.818300008773804,1,300,10,2015,0
2015-03-11,1.833899974822998,1.7969000339508057,1.8264000415802,2,300,11,2015,1
2015-03-12,1.8694000244140625,1.7925000190734863,1.809499979019165,3,300,12,2015,0
2015-03-13,1.8080999851226809,1.7489999532699585,1.7623000144958496,4,300,13,2015,0
2015-03-16,1.7582999467849731,1.6950000524520874,1.728600025177002,0,300,16,2015,0
2015-03-17,1.7350000143051147,1.6924999952316284,1.7301000356674194,1,300,17,2015,1
2015-03-18,1.8207000494003296,1.7071000337600708,1.799100041389465,2,300,18,2015,1
2015-03-19,1.8174999952316284,1.7520999908447266,1.7742999792099,3,300,19,2015,0
2015-03-20,1.8009999990463257,1.7474000453948977,1.7977999448776243,4,300,20,2015,1
2015-03-23,1.8087999820709229,1.7646000385284424,1.8039000034332275,0,300,23,2015,1
2015-03-24,1.8288999795913696,1.7870999574661257,1.7997000217437744,1,300,24,2015,0
2015-03-25,1.8517999649047847,1.7893999814987185,1.83650004863739,2,300,25,2015,1
2015-03-26,1.9024000167846682,1.8229999542236328,1.8817000389099119,3,300,26,2015,1
2015-03-27,1.8739999532699585,1.7900999784469604,1.7979999780654907,4,300,27,2015,0
2015-03-30,1.811100006103516,1.7678999900817869,1.8006000518798828,0,300,30,2015,1
2015-03-31,1.7962000370025637,1.7510000467300415,1.7799999713897705,1,300,31,2015,0
2015-04-01,1.8429000377655032,1.764899969100952,1.8312000036239624,2,400,1,2015,1
2015-04-02,1.8342000246047967,1.7345000505447388,1.761299967765808,3,400,2,2015,0
2015-04-06,1.8492000102996824,1.7674000263214111,1.8424999713897705,0,400,6,2015,1
2015-04-07,1.8636000156402588,1.8154000043869016,1.8609000444412231,1,400,7,2015,1
2015-04-08,1.8339999914169312,1.7374999523162842,1.739199995994568,2,400,8,2015,0
2015-04-09,1.799100041389465,1.7384999990463257,1.7591999769210815,3,400,9,2015,1
2015-04-10,1.8170000314712524,1.7513999938964844,1.8072999715805047,4,400,10,2015,1
2015-04-13,1.8416999578475952,1.7946000099182131,1.8046000003814693,0,400,13,2015,0
2015-04-14,1.858399987220764,1.803599953651428,1.8359999656677248,1,400,14,2015,1
2015-04-15,1.9398000240325928,1.8485000133514404,1.9359999895095823,2,400,15,2015,1
2015-04-16,1.954800009727478,1.8954999446868896,1.9354000091552728,3,400,16,2015,0
2015-04-17,1.9502999782562256,1.9132000207901,1.929900050163269,4,400,17,2015,0
2015-04-20,1.9553999900817869,1.8982000350952148,1.93149995803833,0,400,20,2015,1
2015-04-21,1.934000015258789,1.8768999576568604,1.888100028038025,1,400,21,2015,0
2015-04-22,1.9385000467300413,1.870000004768372,1.924499988555908,2,400,22,2015,1
2015-04-23,2.0078001022338867,1.9175000190734863,1.9955999851226809,3,400,23,2015,1
2015-04-24,2.0116000175476074,1.9794000387191768,2.0078999996185303,4,400,24,2015,1
2015-04-27,2.0160999298095703,1.986299991607666,2.009000062942505,0,400,27,2015,1
2015-04-28,2.0195000171661377,1.9872000217437744,2.001800060272217,1,400,28,2015,0
2015-04-29,2.042399883270264,1.982499957084656,2.0178999900817867,2,400,29,2015,1
2015-04-30,2.0555999279022217,2.006999969482422,2.0497000217437744,3,400,30,2015,1
2015-05-01,2.0518999099731445,2.0069000720977783,2.045300006866455,4,500,1,2015,0
2015-05-04,2.060499906539917,2.0267999172210693,2.0339000225067143,0,500,4,2015,0
2015-05-05,2.0766000747680664,2.0287001132965092,2.0634000301361084,1,500,5,2015,1
2015-05-06,2.095000028610229,2.025000095367432,2.036600112915039,2,500,6,2015,0
2015-05-07,2.0445001125335693,1.982800006866455,1.9903000593185425,3,500,7,2015,0
2015-05-08,2.0113000869750977,1.9621000289916992,1.9917999505996704,4,500,8,2015,1
2015-05-11,2.003000020980835,1.9673000574111936,1.9864000082015991,0,500,11,2015,0
2015-05-12,2.046799898147583,1.9852999448776243,2.0392999649047847,1,500,12,2015,1
2015-05-13,2.065999984741211,1.9864000082015991,2.0404999256134038,2,500,13,2015,1
2015-05-14,2.0638999938964844,2.0246000289916988,2.0574998855590816,3,500,14,2015,1
2015-05-15,2.0634000301361084,2.018399953842163,2.0567998886108403,4,500,15,2015,0
2015-05-18,2.0831000804901123,2.0352001190185547,2.041100025177002,0,500,18,2015,0
2015-05-19,2.047800064086914,1.993399977684021,1.995000004768372,1,500,19,2015,0
2015-05-20,2.042200088500977,2.0,2.041100025177002,2,500,20,2015,1
2015-05-21,2.0871000289916988,2.032500028610229,2.08240008354187,3,500,21,2015,1
2015-05-22,2.0824999809265137,2.0343999862670903,2.0539000034332275,4,500,22,2015,0
2015-05-26,2.0968999862670903,1.986999988555908,1.9982999563217163,1,500,26,2015,0
2015-05-27,2.0199999809265137,1.940500020980835,1.9444999694824217,2,500,27,2015,0
2015-05-28,1.998900055885315,1.9363000392913816,1.985100030899048,3,500,28,2015,1
2015-05-29,2.0901999473571777,1.992300033569336,2.0857999324798584,4,500,29,2015,1
2015-06-01,2.067199945449829,2.0394001007080083,2.042200088500977,0,600,1,2015,0
2015-06-02,2.073699951171875,1.9724999666213991,2.0648000240325928,1,600,2,2015,1
2015-06-03,2.061599969863892,2.0132999420166016,2.045300006866455,2,600,3,2015,0
2015-06-04,2.0515999794006348,1.9723000526428225,1.980599999427796,3,600,4,2015,0
2015-06-05,2.033499956130981,1.9529999494552608,2.0299999713897705,4,600,5,2015,1
2015-06-08,2.0315999984741206,1.999500036239624,2.0074999332427983,0,600,8,2015,0
